0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.9111159037670826,0.5007066611468795,0.921810538887686,0.5012315585074971,0.9617994828675751,0.46846396149082464,0.915981669761634,0.46821941756229785,0.9742104283132726,0.469758653185796,0.9425132775625775,0.47997816032539903,0.9144508814132376,0.4479633421454186,0.9313828858414641,0.46179176398478317,0.8983654237948062,0.45641998502409065,0.9517857217515961,0.4772117921324322,0.9482343344057346,0.4843168394971503,0.9564570179966818,0.43839336986215055,0.9717056094492138,0.45022582960648844,0.9415892787401934,0.4288656050658971,0.947395280127907,0.42924966861237923
0.921810538887686,0.5012315585074971,0.9617994828675751,0.46846396149082464,0.915981669761634,0.46821941756229785,0.9742104283132726,0.469758653185796,0.9425132775625775,0.47997816032539903,0.9144508814132376,0.4479633421454186,0.9313828858414641,0.46179176398478317,0.8983654237948062,0.45641998502409065,0.9517857217515961,0.4772117921324322,0.9482343344057346,0.4843168394971503,0.9564570179966818,0.43839336986215055,0.9717056094492138,0.45022582960648844,0.9415892787401934,0.4288656050658971,0.947395280127907,0.42924966861237923,0.9158800627784078,0.4322284296819436
0.9617994828675751,0.46846396149082464,0.915981669761634,0.46821941756229785,0.9742104283132726,0.469758653185796,0.9425132775625775,0.47997816032539903,0.9144508814132376,0.4479633421454186,0.9313828858414641,0.46179176398478317,0.8983654237948062,0.45641998502409065,0.9517857217515961,0.4772117921324322,0.9482343344057346,0.4843168394971503,0.9564570179966818,0.43839336986215055,0.9717056094492138,0.45022582960648844,0.9415892787401934,0.4288656050658971,0.947395280127907,0.42924966861237923,0.9158800627784078,0.4322284296819436,0.8826284465017511,0.44451139151675184
0.915981669761634,0.46821941756229785,0.9742104283132726,0.469758653185796,0.9425132775625775,0.47997816032539903,0.9144508814132376,0.4479633421454186,0.9313828858414641,0.46179176398478317,0.8983654237948062,0.45641998502409065,0.9517857217515961,0.4772117921324322,0.9482343344057346,0.4843168394971503,0.9564570179966818,0.43839336986215055,0.9717056094492138,0.45022582960648844,0.9415892787401934,0.4288656050658971,0.947395280127907,0.42924966861237923,0.9158800627784078,0.4322284296819436,0.8826284465017511,0.44451139151675184,0.9264908119968134,0.38468862985568764
0.9742104283132726,0.469758653185796,0.9425132775625775,0.47997816032539903,0.9144508814132376,0.4479633421454186,0.9313828858414641,0.46179176398478317,0.8983654237948062,0.45641998502409065,0.9517857217515961,0.4772117921324322,0.9482343344057346,0.4843168394971503,0.9564570179966818,0.43839336986215055,0.9717056094492138,0.45022582960648844,0.9415892787401934,0.4288656050658971,0.947395280127907,0.42924966861237923,0.9158800627784078,0.4322284296819436,0.8826284465017511,0.44451139151675184,0.9264908119968134,0.38468862985568764,0.9201726627416217,0.4097718433865455
0.9425132775625775,0.47997816032539903,0.9144508814132376,0.4479633421454186,0.9313828858414641,0.46179176398478317,0.8983654237948062,0.45641998502409065,0.9517857217515961,0.4772117921324322,0.9482343344057346,0.4843168394971503,0.9564570179966818,0.43839336986215055,0.9717056094492138,0.45022582960648844,0.9415892787401934,0.4288656050658971,0.947395280127907,0.42924966861237923,0.9158800627784078,0.4322284296819436,0.8826284465017511,0.44451139151675184,0.9264908119968134,0.38468862985568764,0.9201726627416217,0.4097718433865455,0.9198744047874425,0.41478609793626053
0.9144508814132376,0.4479633421454186,0.9313828858414641,0.46179176398478317,0.8983654237948062,0.45641998502409065,0.9517857217515961,0.4772117921324322,0.9482343344057346,0.4843168394971503,0.9564570179966818,0.43839336986215055,0.9717056094492138,0.45022582960648844,0.9415892787401934,0.4288656050658971,0.947395280127907,0.42924966861237923,0.9158800627784078,0.4322284296819436,0.8826284465017511,0.44451139151675184,0.9264908119968134,0.38468862985568764,0.9201726627416217,0.4097718433865455,0.9198744047874425,0.41478609793626053,0.9427737705907517,0.4049094995172363
0.9313828858414641,0.46179176398478317,0.8983654237948062,0.45641998502409065,0.9517857217515961,0.4772117921324322,0.9482343344057346,0.4843168394971503,0.9564570179966818,0.43839336986215055,0.9717056094492138,0.45022582960648844,0.9415892787401934,0.4288656050658971,0.947395280127907,0.42924966861237923,0.9158800627784078,0.4322284296819436,0.8826284465017511,0.44451139151675184,0.9264908119968134,0.38468862985568764,0.9201726627416217,0.4097718433865455,0.9198744047874425,0.41478609793626053,0.9427737705907517,0.4049094995172363,0.9502605122421859,0.41618673203640577
0.8983654237948062,0.45641998502409065,0.9517857217515961,0.4772117921324322,0.9482343344057346,0.4843168394971503,0.9564570179966818,0.43839336986215055,0.9717056094492138,0.45022582960648844,0.9415892787401934,0.4288656050658971,0.947395280127907,0.42924966861237923,0.9158800627784078,0.4322284296819436,0.8826284465017511,0.44451139151675184,0.9264908119968134,0.38468862985568764,0.9201726627416217,0.4097718433865455,0.9198744047874425,0.41478609793626053,0.9427737705907517,0.4049094995172363,0.9502605122421859,0.41618673203640577,0.9114068313599558,0.38653194628946796
0.9517857217515961,0.4772117921324322,0.9482343344057346,0.4843168394971503,0.9564570179966818,0.43839336986215055,0.9717056094492138,0.45022582960648844,0.9415892787401934,0.4288656050658971,0.947395280127907,0.42924966861237923,0.9158800627784078,0.4322284296819436,0.8826284465017511,0.44451139151675184,0.9264908119968134,0.38468862985568764,0.9201726627416217,0.4097718433865455,0.9198744047874425,0.41478609793626053,0.9427737705907517,0.4049094995172363,0.9502605122421859,0.41618673203640577,0.9114068313599558,0.38653194628946796,0.9278929450373801,0.44111047899975064
